INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2012-003A","38070","PAYLOAD","WGS F4 (USA 233)","US","2012-01-20","AFETR","","1436.14","0.01","35788","35787","","","0","LARGE","7289","2012","3","A","Y","WGS F4 (USA 233)","2012-003A","38070"
"2012-007A","38087","PAYLOAD","SES 4","SES","2012-02-14","TTMTR","","1436.11","0.02","35798","35776","","","0","LARGE","7289","2012","7","A","Y","SES 4","2012-007A","38087"
"2012-008A","38091","PAYLOAD","BEIDOU 11","PRC","2012-02-24","XSC","","1436.04","1.38","35811","35759","","","0","LARGE","7289","2012","8","A","Y","BEIDOU 11","2012-008A","38091"
"2012-009A","38093","PAYLOAD","MUOS 1","US","2012-02-24","AFETR","","1436.08","2.54","36031","35541","","","0","LARGE","7288","2012","9","A","Y","MUOS 1","2012-009A","38093"
"2012-011A","38098","PAYLOAD","INTELSAT 22","ITSO","2012-03-25","TTMTR","","1436.09","0.01","35797","35776","","","0","SMALL","7289","2012","11","A","Y","INTELSAT 22","2012-011A","38098"
"2012-012A","38101","PAYLOAD","COSMOS 2479","CIS","2012-03-30","TTMTR","","1434.34","3.74","35785","35720","","","0","LARGE","7289","2012","12","A","Y","COSMOS 2479","2012-012A","38101"
"2012-012D","38104","ROCKET BODY","SL-12 R/B(2)","CIS","2012-03-30","TTMTR","","1434.40","3.71","35812","35695","","","0","MEDIUM","7289","2012","12","D","Y","SL-12 R/B(2)","2012-012D","38104"
"2012-013A","38107","PAYLOAD","APSTAR 7","PRC","2012-03-31","XSC","","1436.09","0.02","35798","35775","","","0","SMALL","7289","2012","13","A","Y","APSTAR 7","2012-013A","38107"
"2012-016A","38245","PAYLOAD","YAHSAT 1B","UAE","2012-04-23","TTMTR","","1436.09","0.02","35797","35776","","","0","LARGE","7289","2012","16","A","Y","YAHSAT 1B","2012-016A","38245"
"2012-019A","38254","PAYLOAD","AEHF 2 (USA 235)","US","2012-05-04","AFETR","","1436.13","1.94","35813","35762","","","0","LARGE","7289","2012","19","A","Y","AEHF 2 (USA 235)","2012-019A","38254"
"2012-023A","38331","PAYLOAD","JCSAT 13","JPN","2012-05-15","FRGUI","","1435.90","0.03","35791","35774","","","0","LARGE","7289","2012","23","A","Y","JCSAT 13","2012-023A","38331"
"2012-023B","38332","PAYLOAD","VINASAT 2","VTNM","2012-05-15","FRGUI","","1436.08","0.01","35795","35778","","","0","LARGE","7288","2012","23","B","Y","VINASAT 2","2012-023B","38332"
"2012-026A","38342","PAYLOAD","NIMIQ 6","CA","2012-05-17","TTMTR","","1436.10","0.05","35796","35777","","","0","LARGE","7287","2012","26","A","Y","NIMIQ 6","2012-026A","38342"
"2012-028A","38352","PAYLOAD","CHINASAT 2A","PRC","2012-05-26","XSC","","1436.07","0.05","35801","35771","","","0","LARGE","7289","2012","28","A","Y","CHINASAT 2A","2012-028A","38352"
"2012-030A","38356","PAYLOAD","INTELSAT 19","ITSO","2012-06-01","SEAL","","1436.12","0.02","35800","35774","","","0","LARGE","7289","2012","30","A","Y","INTELSAT 19","2012-030A","38356"
"2012-033A","38466","PAYLOAD","USA 236","US","2012-06-20","AFETR","","1436.08","2.11","35817","35756","","","0","","7225","2012","33","A","Y","USA 236","2012-033A","38466"
"2012-034A","38528","PAYLOAD","USA 237","US","2012-06-29","AFETR","","1436.09","1.98","35949","35623","","","0","","7246","2012","34","A","Y","USA 237","2012-034A","38528"
"2012-035A","38551","PAYLOAD","ECHOSTAR 17","US","2012-07-05","FRGUI","","1436.12","0.02","35796","35778","","","0","LARGE","7289","2012","35","A","Y","ECHOSTAR 17","2012-035A","38551"
"2012-035B","38552","PAYLOAD","METEOSAT 10 (MSG 3)","EUME","2012-07-05","FRGUI","","1436.13","1.00","35790","35785","","","0","LARGE","7288","2012","35","B","Y","METEOSAT 10 (MSG 3)","2012-035B","38552"
"2012-035E","40871","DEBRIS","MSG 3 DEB (COOLER COVER)","EUME","2012-07-05","FRGUI","","1418.47","4.50","35572","35309","","","0","SMALL","7289","2012","35","E","Y","MSG 3 DEB (COOLER COVER)","2012-035E","40871"
"2012-035F","40872","DEBRIS","MSG 3 DEB (BAFFLE COVER)","EUME","2012-07-05","FRGUI","","1401.60","4.39","35481","34736","","","0","SMALL","7275","2012","35","F","Y","MSG 3 DEB (BAFFLE COVER)","2012-035F","40872"
"2012-036A","38652","PAYLOAD","SES 5","SES","2012-07-09","TTMTR","","1436.10","0.06","35795","35779","","","0","LARGE","7289","2012","36","A","Y","SES 5","2012-036A","38652"
"2012-040A","38730","PAYLOAD","TIANLIAN 1-03","PRC","2012-07-25","XSC","","1436.09","0.10","35815","35758","","","0","LARGE","7288","2012","40","A","Y","TIANLIAN 1-03","2012-040A","38730"
"2012-043A","38740","PAYLOAD","INTELSAT 20","ITSO","2012-08-02","FRGUI","","1436.11","0.02","35794","35780","","","0","LARGE","7289","2012","43","A","Y","INTELSAT 20","2012-043A","38740"
"2012-043B","38741","PAYLOAD","HYLAS 2","UK","2012-08-02","FRGUI","","1436.10","0.01","35794","35779","","","0","LARGE","7289","2012","43","B","Y","HYLAS 2","2012-043B","38741"
"2012-045A","38749","PAYLOAD","INTELSAT 21","ITSO","2012-08-19","SEAL","","1436.07","0.03","35795","35778","","","0","LARGE","7289","2012","45","A","Y","INTELSAT 21","2012-045A","38749"
"2012-051A","38778","PAYLOAD","ASTRA 2F","SES","2012-09-28","FRGUI","","1436.04","0.06","35789","35782","","","0","LARGE","7289","2012","51","A","Y","ASTRA 2F","2012-051A","38778"
"2012-051B","38779","PAYLOAD","GSAT 10","IND","2012-09-28","FRGUI","","1436.10","0.08","35795","35779","","","0","LARGE","7287","2012","51","B","Y","GSAT 10","2012-051B","38779"
"2012-057A","38867","PAYLOAD","INTELSAT 23","ITSO","2012-10-14","TTMTR","","1436.05","0.00","35793","35778","","","0","LARGE","7289","2012","57","A","Y","INTELSAT 23","2012-057A","38867"
"2012-059A","38953","PAYLOAD","BEIDOU 16","PRC","2012-10-25","XSC","","1436.13","1.81","35803","35771","","","0","LARGE","7289","2012","59","A","Y","BEIDOU 16","2012-059A","38953"
"2012-061A","38977","PAYLOAD","LUCH 5B","CIS","2012-11-02","TTMTR","","1436.08","5.64","35800","35773","","","0","LARGE","7289","2012","61","A","Y","LUCH 5B","2012-061A","38977"
"2012-061B","38978","PAYLOAD","YAMAL 300K","CIS","2012-11-02","TTMTR","","1436.12","0.02","35792","35782","","","0","LARGE","7289","2012","61","B","Y","YAMAL 300K","2012-061B","38978"
"2012-062A","38991","PAYLOAD","STARONE C3","BRAZ","2012-11-10","FRGUI","","1436.10","0.01","35797","35776","","","0","LARGE","7289","2012","62","A","Y","STARONE C3","2012-062A","38991"
"2012-062B","38992","PAYLOAD","EUTE 21B","EUTE","2012-11-10","FRGUI","","1436.13","0.07","35798","35777","","","0","LARGE","7289","2012","62","B","Y","EUTE 21B","2012-062B","38992"
"2012-065A","39008","PAYLOAD","ECHOSTAR 16","US","2012-11-20","TTMTR","","1436.13","0.01","35796","35779","","","0","LARGE","7289","2012","65","A","Y","ECHOSTAR 16","2012-065A","39008"
"2012-067A","39017","PAYLOAD","CHINASAT 12","PRC","2012-11-27","XSC","","1436.10","0.01","35800","35774","","","0","LARGE","7289","2012","67","A","Y","CHINASAT 12","2012-067A","39017"
"2012-069A","39020","PAYLOAD","EUTE 70B","EUTE","2012-12-03","SEAL","","1436.11","0.07","35795","35779","","","0","LARGE","7287","2012","69","A","Y","EUTE 70B","2012-069A","39020"
"2012-070A","39022","PAYLOAD","YAMAL 402","CIS","2012-12-08","TTMTR","","1436.11","0.01","35799","35774","","","0","LARGE","7289","2012","70","A","Y","YAMAL 402","2012-070A","39022"
"2012-075A","39034","PAYLOAD","SKYNET 5D","UK","2012-12-19","FRGUI","","1436.07","0.08","35798","35774","","","0","LARGE","7289","2012","75","A","Y","SKYNET 5D","2012-075A","39034"
"2012-075B","39035","PAYLOAD","MEXSAT 3","MEX","2012-12-19","FRGUI","","1436.10","0.02","35793","35780","","","0","LARGE","7288","2012","75","B","Y","MEXSAT 3","2012-075B","39035"
"2013-004A","39070","PAYLOAD","TDRS 11","US","2013-01-31","AFETR","","1436.10","3.91","35811","35762","","","0","LARGE","7289","2013","4","A","Y","TDRS 11","2013-004A","39070"
"2013-006A","39078","PAYLOAD","AMAZONAS 3","SPN","2013-02-07","FRGUI","","1436.05","0.02","35789","35782","","","0","LARGE","7289","2013","6","A","Y","AMAZONAS 3","2013-006A","39078"
"2013-006B","39079","PAYLOAD","AZERSPACE 1","AZER","2013-02-07","FRGUI","","1436.07","0.01","35794","35778","","","0","LARGE","7288","2013","6","B","Y","AZERSPACE 1","2013-006B","39079"
"2013-011A","39120","PAYLOAD","SBIRS GEO 2 (USA 241)","US","2013-03-19","AFETR","","1436.08","2.19","35795","35777","","","0","LARGE","7289","2013","11","A","Y","SBIRS GEO 2 (USA 241)","2013-011A","39120"
"2013-012A","39122","PAYLOAD","EUTE 117 WEST A(SATMEX 8","EUTE","2013-03-26","TTMTR","","1436.07","0.02","35798","35774","","","0","LARGE","7289","2013","12","A","Y","EUTE 117 WEST A(SATMEX 8","2013-012A","39122"
"2013-014A","39127","PAYLOAD","ANIK G1","CA","2013-04-15","TTMTR","","1436.09","0.01","35794","35779","","","0","LARGE","7289","2013","14","A","Y","ANIK G1","2013-014A","39127"
"2013-020A","39157","PAYLOAD","CHINASAT 11","PRC","2013-05-01","XSC","","1436.08","0.02","35796","35777","","","0","LARGE","7289","2013","20","A","Y","CHINASAT 11","2013-020A","39157"
"2013-022A","39163","PAYLOAD","EUTE 7B (EUTE 3D)","EUTE","2013-05-14","TTMTR","","1436.08","0.07","35809","35764","","","0","LARGE","7289","2013","22","A","Y","EUTE 7B (EUTE 3D)","2013-022A","39163"
"2013-024A","39168","PAYLOAD","WGS 5 (USA 243)","US","2013-05-25","AFETR","","1436.10","0.01","35788","35785","","","0","LARGE","7289","2013","24","A","Y","WGS 5 (USA 243)","2013-024A","39168"
"2013-026A","39172","PAYLOAD","SES 6","SES","2013-06-03","TTMTR","","1436.11","0.03","35794","35780","","","0","LARGE","7289","2013","26","A","Y","SES 6","2013-026A","39172"
"2013-034A","39199","PAYLOAD","IRNSS R1A","IND","2013-07-01","SRI","","1436.05","30.75","35859","35712","","","0","LARGE","7288","2013","34","A","Y","IRNSS R1A","2013-034A","39199"
"2013-036A","39206","PAYLOAD","MUOS 2","US","2013-07-19","AFETR","","1436.13","2.65","36006","35569","","","0","LARGE","7289","2013","36","A","Y","MUOS 2","2013-036A","39206"
"2013-038A","39215","PAYLOAD","ALPHASAT (I-4A F4)","IM","2013-07-25","FRGUI","","1436.09","2.43","35794","35779","","","0","LARGE","7289","2013","38","A","Y","ALPHASAT (I-4A F4)","2013-038A","39215"
"2013-038B","39216","PAYLOAD","INSAT 3D","IND","2013-07-25","FRGUI","","1436.11","0.05","35795","35779","","","0","LARGE","7289","2013","38","B","Y","INSAT 3D","2013-038B","39216"
"2013-041A","39222","PAYLOAD","WGS 6 (USA 244)","US","2013-08-08","AFETR","","1436.11","0.01","35789","35785","","","0","LARGE","7289","2013","41","A","Y","WGS 6 (USA 244)","2013-041A","39222"
"2013-044A","39233","PAYLOAD","EUTE 25B","EUTE","2013-08-29","FRGUI","","1436.07","0.06","35794","35778","","","0","LARGE","7289","2013","44","A","Y","EUTE 25B","2013-044A","39233"
"2013-044B","39234","PAYLOAD","GSAT 7","IND","2013-08-29","FRGUI","","1436.10","0.12","35815","35758","","","0","LARGE","7288","2013","44","B","Y","GSAT 7","2013-044B","39234"
"2013-045A","39237","PAYLOAD","AMOS 4","ISRA","2013-08-31","TTMTR","","1436.08","0.06","35798","35775","","","0","LARGE","7289","2013","45","A","Y","AMOS 4","2013-045A","39237"
"2013-050A","39256","PAYLOAD","AEHF 3 (USA 246)","US","2013-09-18","AFETR","","1436.17","0.66","35813","35763","","","0","LARGE","7289","2013","50","A","Y","AEHF 3 (USA 246)","2013-050A","39256"
"2013-056A","39285","PAYLOAD","ASTRA 2E","SES","2013-09-29","TTMTR","","1436.08","0.08","35795","35777","","","0","LARGE","7289","2013","56","A","Y","ASTRA 2E","2013-056A","39285"
"2013-058A","39360","PAYLOAD","SIRIUS FM-6","US","2013-10-25","TTMTR","","1436.11","0.02","35791","35783","","","0","LARGE","7288","2013","58","A","Y","SIRIUS FM-6","2013-058A","39360"
"2013-062A","39375","PAYLOAD","RADUGA 1M-3","CIS","2013-11-11","TTMTR","","1436.05","0.31","35806","35765","","","0","LARGE","7288","2013","62","A","Y","RADUGA 1M-3","2013-062A","39375"
"2013-071A","39460","PAYLOAD","SES 8","SES","2013-12-03","AFETR","","1436.09","0.02","35796","35777","","","0","LARGE","7289","2013","71","A","Y","SES 8","2013-071A","39460"
"2013-073A","39476","PAYLOAD","INMARSAT 5-F1","IM","2013-12-08","TTMTR","","1436.11","0.01","35787","35787","","","0","LARGE","7289","2013","73","A","Y","INMARSAT 5-F1","2013-073A","39476"
"2013-075A","39481","PAYLOAD","TKSAT 1","BOL","2013-12-20","XSC","","1436.08","0.01","35799","35773","","","0","LARGE","7289","2013","75","A","Y","TKSAT 1","2013-075A","39481"
"2013-077A","39487","PAYLOAD","EXPRESS AM-5","CIS","2013-12-26","TTMTR","","1436.10","0.02","35790","35784","","","0","LARGE","7289","2013","77","A","Y","EXPRESS AM-5","2013-077A","39487"
"2014-001A","39498","PAYLOAD","GSAT 14","IND","2014-01-05","SRI","","1436.10","0.06","35801","35772","","","0","LARGE","7288","2014","1","A","Y","GSAT 14","2014-001A","39498"
"2014-002A","39500","PAYLOAD","THAICOM 6","THAI","2014-01-06","AFETR","","1436.10","0.07","35799","35774","","","0","LARGE","7289","2014","2","A","Y","THAICOM 6","2014-002A","39500"
"2014-004A","39504","PAYLOAD","TDRS 12","US","2014-01-24","AFETR","","1436.20","4.72","35797","35780","","","0","LARGE","7289","2014","4","A","Y","TDRS 12","2014-004A","39504"
"2014-006A","39508","PAYLOAD","ABS 2","PRC","2014-02-06","FRGUI","","1436.09","0.04","35802","35771","","","0","MEDIUM","7287","2014","6","A","Y","ABS 2","2014-006A","39508"
"2014-006B","39509","PAYLOAD","ATHENA-FIDUS","FRIT","2014-02-06","FRGUI","","1436.11","0.01","35793","35781","","","0","LARGE","7289","2014","6","B","Y","ATHENA-FIDUS","2014-006B","39509"
"2014-007A","39522","PAYLOAD","TURKSAT 4A","TURK","2014-02-14","TTMTR","","1436.08","0.02","35798","35774","","","0","LARGE","7289","2014","7","A","Y","TURKSAT 4A","2014-007A","39522"
"2014-010A","39612","PAYLOAD","EXPRESS AT1","CIS","2014-03-15","TTMTR","","1436.08","0.02","35786","35786","","","0","LARGE","7289","2014","10","A","Y","EXPRESS AT1","2014-010A","39612"
"2014-010B","39613","PAYLOAD","EXPRESS AT2","CIS","2014-03-15","TTMTR","","1436.12","0.02","35789","35785","","","0","LARGE","7285","2014","10","B","Y","EXPRESS AT2","2014-010B","39613"
"2014-011A","39616","PAYLOAD","AMAZONAS 4A","SPN","2014-03-22","FRGUI","","1436.07","0.08","35798","35774","","","0","LARGE","7288","2014","11","A","Y","AMAZONAS 4A","2014-011A","39616"
"2014-011B","39617","PAYLOAD","ASTRA 5B","SES","2014-03-22","FRGUI","","1436.08","0.05","35799","35774","","","0","LARGE","7288","2014","11","B","Y","ASTRA 5B","2014-011B","39617"
"2014-017A","39635","PAYLOAD","IRNSS 1B","IND","2014-04-04","SRI","","1436.14","28.68","35876","35699","","","0","LARGE","7289","2014","17","A","Y","IRNSS 1B","2014-017A","39635"
"2014-020A","39652","PAYLOAD","USA 250","US","2014-04-10","AFETR","","1436.12","1.50","35799","35775","","","0","","7274","2014","20","A","Y","USA 250","2014-020A","39652"
"2014-023A","39727","PAYLOAD","LUCH 5V","CIS","2014-04-28","TTMTR","","1436.16","0.61","35806","35769","","","0","LARGE","7288","2014","23","A","Y","LUCH 5V","2014-023A","39727"
"2014-023B","39728","PAYLOAD","KAZSAT 3","KAZ","2014-04-28","TTMTR","","1435.93","0.02","35785","35781","","","0","SMALL","7289","2014","23","B","Y","KAZSAT 3","2014-023B","39728"
"2014-027A","39751","PAYLOAD","USA 252","US","2014-05-22","AFETR","","1436.09","2.60","35791","35782","","","0","","7267","2014","27","A","Y","USA 252","2014-027A","39751"
"2014-030A","39773","PAYLOAD","EUTE 3B","EUTE","2014-05-26","SEAL","","1436.10","0.07","35799","35774","","","0","LARGE","7289","2014","30","A","Y","EUTE 3B","2014-030A","39773"
"2014-043A","40099","PAYLOAD","USA 253","US","2014-07-28","AFETR","","1436.25","0.09","35932","35647","","","0","","7288","2014","43","A","Y","USA 253","2014-043A","40099"
"2014-043B","40100","PAYLOAD","USA 254","US","2014-07-28","AFETR","","1433.62","0.17","35741","35735","","","0","","7225","2014","43","B","Y","USA 254","2014-043B","40100"
"2014-046A","40107","PAYLOAD","ASIASAT 8","AC","2014-08-05","AFETR","","1436.10","0.03","35795","35778","","","0","LARGE","7288","2014","46","A","Y","ASIASAT 8","2014-046A","40107"
"2014-052A","40141","PAYLOAD","ASIASAT 6","AC","2014-09-07","AFETR","","1436.12","0.01","35789","35785","","","0","LARGE","7289","2014","52","A","Y","ASIASAT 6","2014-052A","40141"
"2014-054A","40146","PAYLOAD","OPTUS 10","AUS","2014-09-11","FRGUI","","1436.10","0.02","35796","35778","","","0","LARGE","7289","2014","54","A","Y","OPTUS 10","2014-054A","40146"
"2014-054B","40147","PAYLOAD","MEASAT 3B","MALA","2014-09-11","FRGUI","","1436.09","0.04","35798","35775","","","0","LARGE","7288","2014","54","B","Y","MEASAT 3B","2014-054B","40147"
"2014-055A","40208","PAYLOAD","USA 257","US","2014-09-17","AFETR","","1435.36","0.12","35841","35703","","","0","","7234","2014","55","A","Y","USA 257","2014-055A","40208"
"2014-058A","40258","PAYLOAD","LUCH (OLYMP)","CIS","2014-09-27","TTMTR","","1436.07","0.03","35790","35782","","","0","LARGE","7289","2014","58","A","Y","LUCH (OLYMP)","2014-058A","40258"
"2014-060A","40267","PAYLOAD","HIMAWARI 8","JPN","2014-10-07","TNSTA","","1436.05","0.02","35788","35784","","","0","LARGE","7289","2014","60","A","Y","HIMAWARI 8","2014-060A","40267"
"2014-061A","40269","PAYLOAD","IRNSS 1C","IND","2014-10-15","SRI","","1436.04","1.87","35859","35712","","","0","SMALL","7289","2014","61","A","Y","IRNSS 1C","2014-061A","40269"
"2014-062A","40271","PAYLOAD","INTELSAT 30","ITSO","2014-10-16","FRGUI","","1436.11","0.02","35792","35781","","","0","LARGE","7289","2014","62","A","Y","INTELSAT 30","2014-062A","40271"
"2014-062B","40272","PAYLOAD","ARSAT 1","ARGN","2014-10-16","FRGUI","","1436.10","0.01","35792","35781","","","0","LARGE","7289","2014","62","B","Y","ARSAT 1","2014-062B","40272"
"2014-064A","40277","PAYLOAD","EXPRESS AM-6","CIS","2014-10-21","TTMTR","","1436.09","0.03","35789","35785","","","0","LARGE","7289","2014","64","A","Y","EXPRESS AM-6","2014-064A","40277"
"2014-078A","40332","PAYLOAD","GSAT 16","IND","2014-12-06","FRGUI","","1436.08","0.07","35812","35760","","","0","LARGE","7287","2014","78","A","Y","GSAT 16","2014-078A","40332"
"2014-078B","40333","PAYLOAD","DIRECTV 14","US","2014-12-06","FRGUI","","1436.10","0.03","35790","35784","","","0","LARGE","7289","2014","78","B","Y","DIRECTV 14","2014-078B","40333"
"2014-082A","40345","PAYLOAD","YAMAL 401","CIS","2014-12-15","TTMTR","","1436.06","0.02","35790","35782","","","0","LARGE","7289","2014","82","A","Y","YAMAL 401","2014-082A","40345"
"2014-089A","40364","PAYLOAD","ASTRA 2G","SES","2014-12-27","TTMTR","","1436.08","0.06","35806","35766","","","0","SMALL","7289","2014","89","A","Y","ASTRA 2G","2014-089A","40364"
"2014-090A","40367","PAYLOAD","FENGYUN 2G","PRC","2014-12-31","XSC","","1436.13","1.96","35801","35774","","","0","LARGE","7288","2014","90","A","Y","FENGYUN 2G","2014-090A","40367"
"2014-090D","43646","DEBRIS","FENGYUN 2G DEB","PRC","2014-12-31","XSC","","1436.20","1.96","36335","35243","","","0","SMALL","7289","2014","90","D","Y","FENGYUN 2G DEB","2014-090D","43646"
"2015-002A","40374","PAYLOAD","MUOS 3","US","2015-01-21","AFETR","","1436.08","2.88","36006","35566","","","0","LARGE","7288","2015","2","A","Y","MUOS 3","2015-002A","40374"
"2015-005A","40384","PAYLOAD","INMARSAT 5-F2","IM","2015-02-01","TTMTR","","1436.13","0.01","35788","35787","","","0","LARGE","7289","2015","5","A","Y","INMARSAT 5-F2","2015-005A","40384"
"2015-010A","40424","PAYLOAD","ABS 3A","PRC","2015-03-02","AFETR","","1436.10","0.01","35795","35778","","","0","LARGE","7288","2015","10","A","Y","ABS 3A","2015-010A","40424"
"2015-010B","40425","PAYLOAD","EUTE 115 WEST B(SATMEX 7","EUTE","2015-03-02","AFETR","","1436.07","0.01","35787","35786","","","0","LARGE","7289","2015","10","B","Y","EUTE 115 WEST B(SATMEX 7","2015-010B","40425"
"2015-012A","40505","PAYLOAD","EXPRESS AM-7","CIS","2015-03-18","TTMTR","","1436.05","0.01","35799","35773","","","0","LARGE","7285","2015","12","A","Y","EXPRESS AM-7","2015-012A","40505"
"2015-018A","40547","PAYLOAD","IRNSS 1D","IND","2015-03-28","SRI","","1435.73","28.98","35876","35683","","","0","MEDIUM","7289","2015","18","A","Y","IRNSS 1D","2015-018A","40547"
"2015-019A","40549","PAYLOAD","BD-17","PRC","2015-03-30","XSC","","1435.70","53.14","35934","35623","","","0","LARGE","7284","2015","19","A","Y","BD-17","2015-019A","40549"
"2015-022A","40613","PAYLOAD","THOR 7","NOR","2015-04-26","FRGUI","","1436.09","0.04","35797","35776","","","0","LARGE","7286","2015","22","A","Y","THOR 7","2015-022A","40613"
"2015-023A","40617","PAYLOAD","TURKMENALEM 52E/MONACOSA","TMMC","2015-04-27","AFETR","","1436.12","0.02","35795","35779","","","0","LARGE","7288","2015","23","A","Y","TURKMENALEM 52E/MONACOSA","2015-023A","40617"
"2015-026A","40663","PAYLOAD","DIRECTV 15","US","2015-05-27","FRGUI","","1436.10","0.01","35787","35786","","","0","LARGE","7289","2015","26","A","Y","DIRECTV 15","2015-026A","40663"
"2015-026B","40664","PAYLOAD","SKY MEXICO-1","MEX","2015-05-27","FRGUI","","1436.09","0.02","35797","35776","","","0","LARGE","7289","2015","26","B","Y","SKY MEXICO-1","2015-026B","40664"
"2015-034A","40732","PAYLOAD","METEOSAT 11 (MSG 4)","EUME","2015-07-15","FRGUI","","1436.05","0.48","35789","35782","","","0","LARGE","7289","2015","34","A","Y","METEOSAT 11 (MSG 4)","2015-034A","40732"
"2015-034B","40733","PAYLOAD","STARONE C4","BRAZ","2015-07-15","FRGUI","","1436.11","0.06","35797","35777","","","0","LARGE","7289","2015","34","B","Y","STARONE C4","2015-034B","40733"
"2015-034E","40989","DEBRIS","MSG 4 DEB (COOLER COVER)","EUME","2015-07-15","FRGUI","","1418.21","1.72","35568","35303","","","0","SMALL","7288","2015","34","E","Y","MSG 4 DEB (COOLER COVER)","2015-034E","40989"
"2015-034F","40990","DEBRIS","MSG 4 DEB (BAFFLE COVER)","EUME","2015-07-15","FRGUI","","1402.77","1.69","35446","34817","","","0","SMALL","7289","2015","34","F","Y","MSG 4 DEB (BAFFLE COVER)","2015-034F","40990"
"2015-036A","40746","PAYLOAD","WGS 7 (USA 263)","US","2015-07-24","AFETR","","1436.08","0.02","35787","35786","","","0","LARGE","7289","2015","36","A","Y","WGS 7 (USA 263)","2015-036A","40746"
"2015-039A","40874","PAYLOAD","INTELSAT 34","ITSO","2015-08-20","FRGUI","","1436.13","0.02","35790","35784","","","0","LARGE","7289","2015","39","A","Y","INTELSAT 34","2015-039A","40874"
"2015-039B","40875","PAYLOAD","EUTE 8 WEST B","EUTE","2015-08-20","FRGUI","","1436.09","0.07","35805","35768","","","0","LARGE","7289","2015","39","B","Y","EUTE 8 WEST B","2015-039B","40875"
"2015-041A","40880","PAYLOAD","GSAT 6","IND","2015-08-27","SRI","","1436.03","0.07","35802","35769","","","0","LARGE","7288","2015","41","A","Y","GSAT 6","2015-041A","40880"
"2015-042A","40882","PAYLOAD","INMARSAT 5-F3","IM","2015-08-28","TTMTR","","1436.10","0.01","35788","35786","","","0","LARGE","7289","2015","42","A","Y","INMARSAT 5-F3","2015-042A","40882"
"2015-044A","40887","PAYLOAD","MUOS 4","US","2015-09-02","AFETR","","1436.08","3.02","36030","35543","","","0","LARGE","7283","2015","44","A","Y","MUOS 4","2015-044A","40887"
"2015-046A","40892","PAYLOAD","TJS-1","PRC","2015-09-12","XSC","","1436.07","0.05","35804","35768","","","0","LARGE","7285","2015","46","A","Y","TJS-1","2015-046A","40892"
"2015-048A","40895","PAYLOAD","EXPRESS AM-8","CIS","2015-09-14","TTMTR","","1436.10","0.01","35789","35784","","","0","LARGE","7286","2015","48","A","Y","EXPRESS AM-8","2015-048A","40895"
"2015-053A","40938","PAYLOAD","BD-20","PRC","2015-09-29","XSC","","1435.92","52.70","35988","35578","","","0","LARGE","7289","2015","53","A","Y","BD-20","2015-053A","40938"
"2015-054A","40940","PAYLOAD","SKY MUSTER","AUS","2015-09-30","FRGUI","","1436.09","0.01","35793","35780","","","0","LARGE","7287","2015","54","A","Y","SKY MUSTER","2015-054A","40940"
"2015-054B","40941","PAYLOAD","ARSAT 2","ARGN","2015-09-30","FRGUI","","1436.10","0.01","35793","35780","","","0","LARGE","7289","2015","54","B","Y","ARSAT 2","2015-054B","40941"
"2015-056A","40946","PAYLOAD","MORELOS 3","MEX","2015-10-02","AFETR","","1436.10","4.90","35791","35782","","","0","LARGE","7289","2015","56","A","Y","MORELOS 3","2015-056A","40946"
"2015-059A","40982","PAYLOAD","APSTAR 9","PRC","2015-10-16","XSC","","1436.10","0.01","35793","35780","","","0","LARGE","7289","2015","59","A","Y","APSTAR 9","2015-059A","40982"
"2015-060A","40984","PAYLOAD","TURKSAT 4B","TURK","2015-10-16","TTMTR","","1436.09","0.04","35795","35778","","","0","","7288","2015","60","A","Y","TURKSAT 4B","2015-060A","40984"
"2015-063A","41021","PAYLOAD","CHINASAT 2C","PRC","2015-11-03","XSC","","1436.10","0.04","35797","35776","","","0","LARGE","7286","2015","63","A","Y","CHINASAT 2C","2015-063A","41021"
"2015-065A","41028","PAYLOAD","GSAT 15","IND","2015-11-10","FRGUI","","1436.11","0.10","35799","35775","","","0","LARGE","7289","2015","65","A","Y","GSAT 15","2015-065A","41028"
"2015-065B","41029","PAYLOAD","BADR 7","AB","2015-11-10","FRGUI","","1436.07","0.03","35797","35775","","","0","LARGE","7289","2015","65","B","Y","BADR 7","2015-065B","41029"
"2015-067A","41034","PAYLOAD","LAOSAT 1","LAOS","2015-11-20","XSC","","1436.13","0.04","35796","35779","","","0","LARGE","7289","2015","67","A","Y","LAOSAT 1","2015-067A","41034"
"2015-068A","41036","PAYLOAD","TELSTAR 12V","CA","2015-11-24","TNSTA","","1436.08","0.02","35794","35778","","","0","LARGE","7289","2015","68","A","Y","TELSTAR 12V","2015-068A","41036"
"2015-073A","41103","PAYLOAD","CHINASAT 1C","PRC","2015-12-09","XSC","","1436.10","1.49","35797","35776","","","0","LARGE","7289","2015","73","A","Y","CHINASAT 1C","2015-073A","41103"
